index,amount,price,"timestamp",type,id,buy_order_id,sell_order_id
0,1,0.08098159,"2018-08-15 18:50:39",0,72343003,2002854748,2002854720
1,0.38825912,0.08098154,"2018-08-15 18:50:49",0,72343011,2002855431,2002855426
2,0.61174088,0.08098155,"2018-08-15 18:50:49",0,72343012,2002855431,2002855316
3,1,0.08098152,"2018-08-15 18:50:59",0,72343020,2002856035,2002856009
4,1.02806367,0.0810745,"2018-08-15 18:59:15",0,72343610,2002891921,2002891852
5,0.99141631,0.08107555,"2018-08-15 19:19:24",0,72345114,2002978289,2002977649
6,0.2,0.0810725,"2018-08-15 19:20:50",0,72345220,2002985888,2002985858
7,0.07203689,0.08095715,"2018-08-15 19:36:13",0,72346174,2003057886,2003022051
8,0.08979189,0.08102824,"2018-08-15 19:48:12",0,72346922,2003108326,2003070304
9,0.08198327,0.08111312,"2018-08-15 19:50:36",0,72347476,2003121379,2002799839
10,0.02259835,0.08130445,"2018-08-15 19:50:36",0,72347477,2003121379,2003078461
11,0.09096,0.08102996,"2018-08-15 19:51:53",1,72347621,2003127867,2003127890
12,0.23,0.08130437,"2018-08-15 19:59:11",0,72349044,2003167927,2003166710
13,0.01695,0.08105203,"2018-08-15 19:59:13",1,72349048,2003168058,2003168090
14,1.203,0.08105431,"2018-08-15 20:00:54",1,72349276,2003176289,2003177607
15,0.03949,0.081052,"2018-08-15 20:02:47",1,72349822,2003149588,2003189148
16,1.7095176,0.08081771,"2018-08-15 20:05:12",1,72350001,2003202061,2003202113
17,1.27694564,0.08081717,"2018-08-15 20:05:12",0,72350002,2003202115,2003202113
18,1,0.08081717,"2018-08-15 20:05:14",0,72350003,2003202270,2003202113
19,0.11795272,0.08081717,"2018-08-15 20:05:24",0,72350015,2003203090,2003202113
20,1,0.08081717,"2018-08-15 20:05:25",0,72350016,2003203108,2003202113
21,0.02246902,0.08081717,"2018-08-15 20:05:30",0,72350026,2003203544,2003202113
22,0.0169,0.081108,"2018-08-15 20:08:09",1,72350199,2003215456,2003215658
23,1.22690889,0.08130188,"2018-08-15 20:13:33",0,72350579,2003241325,2003241319
24,0.09433,0.08086685,"2018-08-15 20:14:52",1,72350669,2003246855,2003247223
25,0.20567,0.0808668,"2018-08-15 20:14:54",0,72350670,2003247337,2003247223
26,1.73394619,0.08111036,"2018-08-15 20:50:18",0,72352231,2003388944,2003388939
27,0.08,0.08081717,"2018-08-15 20:57:21",1,72352409,2003203927,2003414800
28,0.12,0.08081717,"2018-08-15 20:57:53",1,72352433,2003203927,2003417099
29,1.25585141,0.08120884,"2018-08-15 21:29:30",0,72353484,2003534407,2003514462
30,0.36367836,0.08120886,"2018-08-15 21:29:31",0,72353485,2003534433,2003446735
31,0.0166,0.08113339,"2018-08-15 21:50:29",1,72354518,2003616863,2003616873
32,0.36367836,0.08149171,"2018-08-15 22:01:51",0,72354872,2003660814,2003660800
33,8.64,0.08149173,"2018-08-15 22:01:51",0,72354873,2003660814,2003660767
34,2.99632164,0.08149176,"2018-08-15 22:01:51",0,72354874,2003660814,2003660801
35,2,0.0815643,"2018-08-15 22:14:01",0,72355365,2003708258,2003708247
36,0.23474708,0.08148983,"2018-08-15 22:21:00",0,72355748,2003734125,2003733686
37,3.3724565,0.08156547,"2018-08-15 22:36:53",0,72356316,2003802067,2003801444
38,0.1608419,0.08081896,"2018-08-15 22:50:16",1,72356778,2003857511,2003857525
39,0.66810803,0.08081717,"2018-08-15 22:55:58",1,72356939,2003203927,2003882956
40,0.00500699,0.08081717,"2018-08-15 22:55:59",1,72356942,2003203927,2003883013
41,2.9897976,0.08062142,"2018-08-15 22:56:09",1,72356952,2003883876,2003883897
42,1.23419996,0.0806214,"2018-08-15 22:56:09",1,72356953,2003883840,2003883897
43,0.40246912,0.08069889,"2018-08-15 22:56:17",0,72356965,2003884640,2003884608
44,0.37037038,0.08069886,"2018-08-15 22:56:19",0,72356966,2003884743,2003884701
45,0.62155605,0.08087497,"2018-08-15 23:03:59",1,72357529,2003923647,2003923651
46,1.99405221,0.08123346,"2018-08-15 23:18:04",0,72358423,2003989419,2003989315
47,0.549,0.0808965,"2018-08-15 23:24:41",0,72359047,2004023476,2004023462
48,0.4586,0.08089663,"2018-08-15 23:24:41",1,72359050,2004023476,2004023500
49,1.187,0.0808965,"2018-08-15 23:24:42",0,72359051,2004023577,2004023532
50,0.10415744,0.08125199,"2018-08-15 23:26:25",0,72359222,2004032499,2004032474
51,0.80705221,0.08086203,"2018-08-15 23:26:28",1,72359226,2004026251,2004032695
52,0.38335588,0.08086201,"2018-08-15 23:26:29",1,72359228,2004026272,2004032695
53,1.047,0.08102393,"2018-08-15 23:32:40",1,72359932,2004063341,2004063367
54,1.15115744,0.08084175,"2018-08-15 23:46:51",1,72360684,2004129077,2004130259
55,0.87743,0.08084173,"2018-08-15 23:46:51",1,72360685,2004129036,2004130259
56,1.38903238,0.08121289,"2018-08-15 23:50:26",0,72360876,2004146781,2004146716
57,0.69821,0.08121384,"2018-08-15 23:50:26",0,72360877,2004146781,2004144963
58,0.32234,0.08132103,"2018-08-15 23:50:31",0,72360899,2004147198,2004147186
59,2.9897976,0.08156685,"2018-08-15 23:50:40",0,72360904,2004147963,2004147690
60,1.257075,0.08156687,"2018-08-15 23:50:40",0,72360905,2004147963,2004147459
61,0.06447,0.08156699,"2018-08-15 23:50:40",0,72360906,2004147963,2004147222
62,0.172584,0.081567,"2018-08-15 23:50:40",0,72360907,2004147963,2003637810
63,0.57002431,0.08159014,"2018-08-15 23:52:20",0,72360953,2004154777,2004148176
64,0.116,0.0815935,"2018-08-15 23:52:21",1,72360961,2004154878,2004154890
65,0.818,0.0815935,"2018-08-15 23:52:21",1,72360962,2004154878,2004154891
66,2.055,0.0813521,"2018-08-16 00:07:27",1,72361491,2004204803,2004208633
67,2.989,0.08163641,"2018-08-16 00:33:47",0,72362841,2004321460,2004321430
68,0.086973,0.08163645,"2018-08-16 00:33:49",0,72362843,2004321640,2004173626
69,2.9897976,0.08135156,"2018-08-16 01:25:17",1,72364527,2004537051,2004537318
70,1,0.08149998,"2018-08-16 01:39:49",0,72364863,2004598899,2004598660
71,1,0.0812628,"2018-08-16 01:42:14",0,72364916,2004609339,2004609332
72,0.68839,0.08097571,"2018-08-16 01:42:26",1,72364928,2004608567,2004610292
73,2.9897976,0.08062383,"2018-08-16 01:52:46",0,72365186,2004646983,2004646971
74,9.643,0.08062385,"2018-08-16 01:52:46",0,72365187,2004646983,2004646939
75,8.64,0.08062412,"2018-08-16 01:52:46",0,72365189,2004646983,2004646145
76,2.9897976,0.08062428,"2018-08-16 01:52:47",0,72365191,2004647022,2004645407
77,0.04951235,0.08077984,"2018-08-16 01:53:10",0,72365219,2004648834,2004648015
78,0.01382369,0.08077984,"2018-08-16 01:53:20",0,72365222,2004649497,2004648015
79,1.34776738,0.08078229,"2018-08-16 01:53:20",1,72365226,2004649497,2004649501
80,0.13109379,0.08091809,"2018-08-16 03:22:50",1,72367314,2004952941,2004952960
81,5.04410835,0.0809,"2018-08-16 05:53:49",0,72370288,2005513369,2005473361
82,4.95589165,0.0809,"2018-08-16 05:55:54",0,72370321,2005520736,2005473361
83,1.21667359,0.08080094,"2018-08-16 06:49:30",1,72371507,2005691438,2005691456
84,27.94,0.08080092,"2018-08-16 06:49:30",1,72371508,2005691407,2005691456
85,2.1518886,0.08080089,"2018-08-16 06:49:30",1,72371509,2005691435,2005691456
86,8.64,0.08080083,"2018-08-16 06:49:30",1,72371511,2005691266,2005691456
87,1.97998187,0.08080074,"2018-08-16 06:49:31",0,72371513,2005691469,2005691456
88,1.39041006,0.08080074,"2018-08-16 06:49:31",0,72371515,2005691461,2005691456
89,13.64693346,0.08080074,"2018-08-16 06:49:31",0,72371516,2005691467,2005691456
90,0.04953678,0.081046,"2018-08-16 07:02:01",1,72371853,2005697528,2005727734
91,0.85046322,0.08069567,"2018-08-16 07:02:03",0,72371857,2005727796,2005727734
92,1,0.08129753,"2018-08-16 07:18:12",0,72372784,2005792726,2005792695
93,0.7956,0.08129751,"2018-08-16 07:18:22",0,72372787,2005793367,2005792731
94,1,0.0813,"2018-08-16 07:18:25",0,72372790,2005793588,2005633858
95,0.2395,0.0813,"2018-08-16 07:18:28",0,72372792,2005793772,2005633858
96,0.4147,0.0813,"2018-08-16 07:18:29",0,72372793,2005793815,2005633858
97,8.3458,0.0813,"2018-08-16 07:19:17",0,72372836,2005796755,2005633858
98,1.189,0.08163639,"2018-08-16 07:32:30",0,72373780,2005850991,2005850836
99,1.005,0.08163639,"2018-08-16 07:32:30",0,72373781,2005850995,2005850836
100,0.03299,0.08162824,"2018-08-16 07:32:49",1,72373792,2005847999,2005852418
101,0.34093,0.081684,"2018-08-16 07:47:35",0,72374234,2005905243,2005903805
102,0.59565581,0.08179299,"2018-08-16 07:47:37",0,72374235,2005905243,2005903881
103,0.39290662,0.08189497,"2018-08-16 08:33:33",0,72376546,2006072750,2005969564
104,0.029378,0.0819,"2018-08-16 08:33:33",0,72376547,2006072750,2002445564
105,4.99971538,0.08198,"2018-08-16 08:33:33",0,72376548,2006072750,2005854400
106,0.03602253,0.08197589,"2018-08-16 09:00:26",1,72378034,2006136878,2006156260
107,1.9759927,0.08197591,"2018-08-16 09:03:17",1,72378162,2006162728,2006162753
108,0.02439498,0.08197589,"2018-08-16 09:03:18",1,72378164,2006136878,2006162822
109,0.00480321,0.08197589,"2018-08-16 09:05:11",1,72378228,2006136878,2006167494
110,0.01469979,0.08196772,"2018-08-16 09:05:11",1,72378229,2006167195,2006167494
111,0.99890751,0.08196772,"2018-08-16 09:05:15",1,72378233,2006167195,2006167665
112,0.07277597,0.0819677,"2018-08-16 09:05:15",1,72378234,2006152976,2006167665
113,0.0644903,0.08195949,"2018-08-16 09:05:15",1,72378235,2006121200,2006167665
114,0.07472419,0.0819554,"2018-08-16 09:05:45",1,72378244,2006158439,2006168509
115,0.07881312,0.08193901,"2018-08-16 09:06:56",1,72378280,2006164203,2006171028
116,0.00642893,0.08193081,"2018-08-16 09:06:56",1,72378281,2006130569,2006171028
117,0.08554778,0.08193081,"2018-08-16 09:07:09",1,72378307,2006130569,2006171591
118,0.07881312,0.08193081,"2018-08-16 09:07:09",1,72378309,2006164268,2006171591
119,0.07262801,0.08192262,"2018-08-16 09:07:09",1,72378310,2006121217,2006171591
120,0.07900315,0.08192262,"2018-08-16 09:07:09",1,72378312,2006158374,2006171591
121,0.07881312,0.08192262,"2018-08-16 09:07:09",1,72378313,2006164199,2006171591
122,0.1091414,0.08189781,"2018-08-16 09:07:09",1,72378314,2006124037,2006171591
123,0.06516595,0.08189781,"2018-08-16 09:07:09",1,72378315,2006164291,2006171591
124,0.06475879,0.08188121,"2018-08-16 09:07:09",1,72378318,2006158479,2006171591
125,0.06516595,0.08188121,"2018-08-16 09:07:10",1,72378320,2006164207,2006171591
126,0.07229301,0.08186461,"2018-08-16 09:07:10",1,72378321,2006130604,2006171591
127,0.06516595,0.08186461,"2018-08-16 09:07:10",1,72378322,2006164286,2006171591
128,0.06475879,0.08185631,"2018-08-16 09:07:10",1,72378323,2006158402,2006171591
129,0.05423235,0.08185631,"2018-08-16 09:07:10",1,72378324,2006164224,2006171591
130,0.0109336,0.08185631,"2018-08-16 09:07:48",1,72378353,2006164224,2006174200
131,0.01274159,0.0818314,"2018-08-16 09:07:49",1,72378356,2006130665,2006174257
132,0.00439734,0.0818314,"2018-08-16 09:07:50",1,72378357,2006130665,2006174200
133,0.15,0.08197007,"2018-08-16 09:22:41",0,72379146,2006218569,2006171196
134,0.00028462,0.08198,"2018-08-16 09:24:49",0,72379378,2006225475,2005854400
135,2.9897976,0.0821999,"2018-08-16 09:32:01",0,72379855,2006247740,2006242910
136,5.4302024,0.0822,"2018-08-16 09:32:01",0,72379858,2006247740,2006086258
137,0.0009016,0.0822,"2018-08-16 09:33:15",0,72379898,2006252202,2006086258
138,0.03602253,0.08224595,"2018-08-16 09:34:54",1,72380004,2006258238,2006258261
139,0.03602252,0.08270062,"2018-08-16 10:39:18",1,72382485,2006460324,2006460382
140,0.48129964,0.0831,"2018-08-16 10:42:20",0,72382750,2006473575,2006419393
141,0.01870036,0.0831,"2018-08-16 10:42:21",0,72382754,2006473673,2006419393
142,0.360974,0.08311185,"2018-08-16 10:42:21",0,72382756,2006473673,2006367400
143,0.03691474,0.08312327,"2018-08-16 10:42:21",0,72382757,2006473673,2006367260
144,0.02328213,0.08291559,"2018-08-16 10:45:55",1,72383316,2006492973,2006493016
145,0.54,0.08340392,"2018-08-16 11:02:52",1,72384348,2006572152,2006572255
146,1.37060929,0.08269473,"2018-08-16 11:33:08",1,72385813,2006700833,2006700842
147,2.93049295,0.08269472,"2018-08-16 11:33:08",1,72385814,2006700787,2006700842
148,5.059,0.0826947,"2018-08-16 11:33:08",1,72385816,2006700765,2006700842
149,6.405,0.08269384,"2018-08-16 11:33:08",1,72385817,2006700732,2006700842
150,8.64,0.08269384,"2018-08-16 11:33:08",1,72385818,2006700741,2006700842
151,1.64700747,0.08269383,"2018-08-16 11:33:08",1,72385819,2006700753,2006700842
152,97.87635129,0.08269382,"2018-08-16 11:33:08",1,72385820,2006700655,2006700842
153,0.11074659,0.08270232,"2018-08-16 11:49:31",0,72386350,2006752790,2006752778
154,0.11408796,0.08247563,"2018-08-16 12:26:28",1,72388145,2006817809,2006897273
155,6,0.08210873,"2018-08-16 12:53:57",0,72391106,2007025318,2007025251
156,0.07419181,0.08195778,"2018-08-16 13:00:55",1,72391877,2006220102,2007059228
157,0.07045683,0.08194548,"2018-08-16 13:01:21",1,72391905,2006213249,2007061037
158,0.85657,0.08199586,"2018-08-16 13:05:27",0,72392264,2007080036,2007078656
159,0.16209973,0.08199586,"2018-08-16 13:05:27",1,72392265,2007080036,2007080050
160,1.01866986,0.0819958,"2018-08-16 13:05:27",0,72392266,2007080078,2007080050
161,1.01651375,0.0819958,"2018-08-16 13:05:28",0,72392267,2007080114,2007080050
162,1.01651659,0.08216947,"2018-08-16 13:05:29",0,72392268,2007080193,2007080191
163,0.27463007,0.08216926,"2018-08-16 13:05:30",0,72392272,2007080271,2007080238
164,0.06416054,0.08219694,"2018-08-16 13:24:07",0,72393352,2007159522,2007159497
165,0.07022198,0.08188,"2018-08-16 13:24:09",0,72393354,2007159661,2007159539
166,0.08563933,0.08187751,"2018-08-16 13:24:11",1,72393359,2007159003,2007159779
167,0.09636307,0.08219671,"2018-08-16 13:24:15",0,72393364,2007159999,2007159997
168,0.05251792,0.08219673,"2018-08-16 13:24:15",0,72393365,2007160026,2007159971
169,0.05165481,0.08231525,"2018-08-16 13:24:19",0,72393375,2007160291,2007160290
170,0.08162453,0.08219678,"2018-08-16 13:24:20",0,72393377,2007160349,2007160334
171,0.2158945,0.08270176,"2018-08-16 14:02:23",0,72395107,2007311088,2007311080
172,0.46445911,0.08238055,"2018-08-16 14:13:03",1,72395584,2007324731,2007355925
173,0.091191,0.08238014,"2018-08-16 14:13:03",1,72395585,2007322611,2007355925
174,1,0.0821622,"2018-08-16 14:43:12",0,72396934,2007483527,2007483439
175,2.11287966,0.08250907,"2018-08-16 16:13:47",1,72401448,2007856666,2007856837
176,0.29132,0.08250905,"2018-08-16 16:13:47",1,72401449,2007856639,2007856837
177,8.63980034,0.08250899,"2018-08-16 16:13:47",1,72401450,2007854066,2007856837
178,1.00501115,0.08238017,"2018-08-16 16:36:42",0,72402415,2007947201,2007947200
179,0.01665,0.08249034,"2018-08-16 17:27:32",1,72404167,2008119769,2008122007
180,0.019742,0.08239543,"2018-08-16 17:41:15",1,72405668,2008187503,2008187621
181,0.280258,0.08235275,"2018-08-16 17:41:17",0,72405680,2008187750,2008187621
182,0.39,0.08223,"2018-08-16 19:03:46",1,72409385,2008502250,2008505262
183,0.11,0.08223,"2018-08-16 19:03:47",1,72409386,2008502250,2008505324
184,0.39,0.08223,"2018-08-16 19:03:50",1,72409388,2008502250,2008505531
185,0.11,0.08223,"2018-08-16 19:03:50",1,72409391,2008502250,2008505596
186,0.08279924,0.08223,"2018-08-16 19:03:55",1,72409396,2008502250,2008505990
187,0.5,0.08208486,"2018-08-16 19:04:05",1,72409405,2008504741,2008506636
188,0.5,0.08208487,"2018-08-16 19:04:08",1,72409412,2008506812,2008506829
189,0.5,0.08208489,"2018-08-16 19:04:12",1,72409413,2008506938,2008507019
190,0.5,0.08208489,"2018-08-16 19:04:18",1,72409415,2008506938,2008507382
191,0.465,0.08208489,"2018-08-16 19:04:23",1,72409416,2008506938,2008507627
192,0.086,0.08208489,"2018-08-16 19:04:32",1,72409420,2008506938,2008508299
193,0.318,0.08208489,"2018-08-16 19:04:35",1,72409422,2008506995,2008508458
194,0.182,0.08208489,"2018-08-16 19:04:36",1,72409423,2008508312,2008508492
195,0.16,0.08208489,"2018-08-16 19:04:43",1,72409429,2008508312,2008508961
196,0.41720076,0.0822,"2018-08-16 19:04:59",0,72409437,2008509982,2008505990
197,0.23640932,0.0822,"2018-08-16 19:04:59",0,72409439,2008509982,2008506251
198,0.26359068,0.0822,"2018-08-16 19:06:41",0,72409502,2008516604,2008506251
199,0.01620557,0.08245492,"2018-08-16 19:23:45",0,72409986,2008578345,2008572453
200,2.97359203,0.08244038,"2018-08-16 19:27:23",0,72410074,2008592215,2008591998
201,1.86629347,0.08244038,"2018-08-16 19:27:23",1,72410075,2008592215,2008592243
202,0.68696001,0.08227005,"2018-08-16 19:43:25",1,72410542,2008646175,2008646200
203,1.31303999,0.08227005,"2018-08-16 19:43:25",0,72410543,2008646207,2008646200
204,0.03563759,0.08242008,"2018-08-16 20:16:26",1,72411306,2008755933,2008755937
205,0.120863,0.082458,"2018-08-16 20:17:08",0,72411424,2008759846,2008146422
206,1.40258,0.08283069,"2018-08-16 20:22:34",0,72412299,2008791771,2008790598
207,1.32656684,0.08291252,"2018-08-16 20:22:39",0,72412321,2008792314,2008791976
208,1.0110076,0.08307711,"2018-08-16 20:22:40",0,72412326,2008792499,2008792469
209,0.28052,0.08307713,"2018-08-16 20:22:41",0,72412327,2008792567,2008790956
210,0.55363261,0.08341463,"2018-08-16 20:22:41",0,72412328,2008792567,2008792546
211,0.3381,0.08296,"2018-08-16 20:23:58",1,72412392,2008798836,2008798846
212,0.13169565,0.0833133,"2018-08-16 20:52:24",0,72414023,2008919714,2008919679
213,5,0.0832,"2018-08-16 20:57:10",1,72414606,2008943820,2008946158
214,1.71542,0.0832,"2018-08-16 20:57:11",0,72414608,2008946171,2008946158
215,0.1,0.08321001,"2018-08-16 20:59:49",1,72414907,2008959351,2008959357
216,0.2,0.08324466,"2018-08-16 21:02:30",1,72415430,2008971820,2008973051
217,0.30906382,0.08335364,"2018-08-16 21:02:45",0,72415443,2008974154,2008974133
218,2.04659456,0.08365528,"2018-08-16 21:08:11",0,72415895,2009000665,2009000604
219,1.95340544,0.08365528,"2018-08-16 21:08:11",1,72415896,2009000665,2009000700
220,2.9897976,0.08278324,"2018-08-16 21:18:36",1,72416338,2009044378,2009044442
221,1.18369612,0.08278324,"2018-08-16 21:18:36",0,72416341,2009044471,2009044442
222,0.66639178,0.08278323,"2018-08-16 21:18:37",1,72416342,2009044432,2009044442
223,0.1,0.08282486,"2018-08-16 21:21:33",1,72416474,2009053698,2009056166
224,0.5,0.08282493,"2018-08-16 21:22:29",1,72416515,2009058161,2009059634
225,0.09088193,0.08278012,"2018-08-16 21:45:56",0,72417393,2009150781,2009150695
226,0.08000593,0.08277456,"2018-08-16 21:47:47",0,72417489,2009157518,2009157489
227,0.09117377,0.08291958,"2018-08-16 21:58:53",0,72417805,2009197297,2009197294
228,0.28484,0.08308586,"2018-08-16 22:51:36",1,72419037,2009377613,2009378027
229,2,0.08251503,"2018-08-16 23:04:01",0,72419454,2009419737,2009419716
230,1,0.08251502,"2018-08-16 23:04:03",0,72419455,2009419805,2009419779
231,1.03450834,0.08251501,"2018-08-16 23:04:04",0,72419457,2009419925,2009419866
232,0.96549166,0.08251502,"2018-08-16 23:04:04",0,72419458,2009419925,2009419779
233,1.3774338,0.0819176,"2018-08-16 23:33:52",1,72420238,2009511639,2009511653
234,10.67,0.08191166,"2018-08-16 23:33:52",1,72420239,2009507994,2009511653
235,12.544,0.08188304,"2018-08-16 23:33:52",1,72420240,2009510375,2009511653
236,5.652,0.08187036,"2018-08-16 23:33:59",1,72420245,2009511854,2009512038
237,2.1711797,0.08180683,"2018-08-16 23:33:59",0,72420246,2009512048,2009512038
238,0.3239,0.08207214,"2018-08-16 23:34:05",0,72420250,2009512401,2009512383
239,0.06738179,0.08207229,"2018-08-16 23:34:12",0,72420253,2009512693,2009512470
240,0.3239,0.08183352,"2018-08-16 23:39:36",1,72420461,2009512426,2009529205
241,25.993,0.08171822,"2018-08-16 23:49:59",1,72420708,2009561711,2009561856
242,8.64,0.08171821,"2018-08-16 23:49:59",1,72420709,2009561649,2009561856
243,0.56194108,0.0817182,"2018-08-16 23:49:59",1,72420710,2009561583,2009561856
244,5.313,0.0817182,"2018-08-16 23:49:59",1,72420711,2009561610,2009561856
245,2.9897976,0.08201707,"2018-08-16 23:52:30",1,72420825,2009571185,2009571207
246,0.0102024,0.08201707,"2018-08-16 23:52:33",1,72420827,2009571185,2009571420
247,2,0.08198638,"2018-08-16 23:56:26",1,72420970,2009586337,2009586345
248,2.9897976,0.08177363,"2018-08-16 23:56:29",1,72420974,2009586442,2009586486
249,14.501,0.08169297,"2018-08-16 23:56:30",1,72420975,2009586458,2009586486
250,0.03389511,0.08158,"2018-08-16 23:56:33",1,72420987,2007160039,2009586683
251,0.0873907,0.08158,"2018-08-16 23:56:33",1,72420988,2007160083,2009586683
252,0.05175661,0.08158,"2018-08-16 23:56:33",1,72420989,2007160134,2009586683
253,0.08853559,0.08158,"2018-08-16 23:56:33",1,72420990,2007160153,2009586683
254,0.07111059,0.08145709,"2018-08-16 23:57:26",1,72421024,2009589584,2009589622
255,9.17888941,0.08145709,"2018-08-16 23:57:26",1,72421025,2009589596,2009589622
256,5.75,0.08145733,"2018-08-16 23:57:58",1,72421068,2009591292,2009591294
257,8.64,0.08145872,"2018-08-17 00:01:13",1,72421220,2009599126,2009599198
258,19.658,0.08145871,"2018-08-17 00:01:13",1,72421221,2009599071,2009599198
259,0.28859,0.0814587,"2018-08-17 00:01:13",1,72421222,2009599194,2009599198
260,1.16718426,0.08145804,"2018-08-17 00:01:13",1,72421223,2009595168,2009599198
261,2,0.0818928,"2018-08-17 00:09:52",0,72421605,2009627453,2009627432
262,1,0.08189279,"2018-08-17 00:09:54",0,72421606,2009627528,2009627475
263,0.9897976,0.08190789,"2018-08-17 00:18:15",0,72421968,2009653945,2009642097
264,0.0102024,0.08208329,"2018-08-17 00:18:15",0,72421969,2009653945,2009653705
265,0.99105779,0.08226863,"2018-08-17 01:27:26",1,72425473,2009878840,2009879007
266,0.36462258,0.08226863,"2018-08-17 01:27:26",0,72425475,2009879026,2009879007
267,0.02305763,0.08226862,"2018-08-17 01:27:28",1,72425476,2009878752,2009879007
268,2.61294882,0.0834223,"2018-08-17 02:51:42",0,72428608,2010178267,2010178206
269,0.02423572,0.0834223,"2018-08-17 02:51:44",0,72428619,2010178422,2010178206
270,2.61294882,0.08343645,"2018-08-17 02:51:44",1,72428624,2010178422,2010178452
271,1.98933919,0.08343645,"2018-08-17 02:51:45",1,72428625,2010178422,2010178458
272,1.00773,0.08366445,"2018-08-17 02:55:27",1,72428886,2010195701,2010195761
273,1.9008,0.08312346,"2018-08-17 03:28:56",1,72430095,2010322423,2010326498
274,0.04523,0.08286767,"2018-08-17 03:41:38",0,72430515,2010378461,2010378434
275,0.01758,0.08273,"2018-08-17 03:43:35",1,72430569,2010385777,2010386595
276,0.53166307,0.08275895,"2018-08-17 03:47:58",0,72430667,2010402927,2010402900
277,0.04797,0.08250576,"2018-08-17 03:48:06",1,72430668,2010002899,2010403415
278,0.60564008,0.08240801,"2018-08-17 03:48:08",0,72430670,2010403449,2010403415
279,0.2675,0.08237388,"2018-08-17 06:25:24",1,72437374,2010989676,2010989706
280,1.37137611,0.08285489,"2018-08-17 07:54:53",0,72442092,2011323249,2011323235
281,2.22010464,0.08285489,"2018-08-17 07:54:53",1,72442093,2011323249,2011323256
282,0.0206295,0.08285513,"2018-08-17 07:54:55",0,72442094,2011323249,2011322595
283,0.52458,0.08302813,"2018-08-17 08:01:19",0,72442502,2011345796,2011345709
284,8.64,0.08302813,"2018-08-17 08:01:19",1,72442503,2011345796,2011345816
285,2.189,0.08302813,"2018-08-17 08:01:20",1,72442504,2011345796,2011345910
286,8.64,0.08302814,"2018-08-17 08:01:21",0,72442505,2011345796,2011344547
287,2,0.08302814,"2018-08-17 08:01:21",0,72442506,2011345796,2011344739
288,14.138748,0.0831592,"2018-08-17 08:01:21",1,72442507,2011345796,2011345936
289,1.2004081,0.08310507,"2018-08-17 08:16:19",0,72443501,2011397115,2011396934
290,2.9897976,0.08258354,"2018-08-17 08:26:42",1,72444169,2011432830,2011432866
291,0.62231265,0.08258354,"2018-08-17 08:26:42",0,72444173,2011432888,2011432866
292,0.73556582,0.08262766,"2018-08-17 08:57:22",1,72445913,2011531541,2011531599
293,0.19,0.08328362,"2018-08-17 09:19:33",0,72447255,2011605801,2011594097
294,0.2593,0.08342109,"2018-08-17 09:19:36",0,72447267,2011606084,2011605977
295,0.43674,0.08342113,"2018-08-17 09:19:43",0,72447290,2011606677,2011604764
296,2.7304976,0.08366606,"2018-08-17 09:20:15",0,72447463,2011609384,2011607596
297,0.21546,0.08366608,"2018-08-17 09:20:16",0,72447465,2011609384,2011606987
298,0.25475387,0.08373646,"2018-08-17 09:21:02",0,72447603,2011613042,2010330076
299,0.29957826,0.08378378,"2018-08-17 09:21:14",0,72447655,2011613897,2010274894
300,0.14723,0.08412791,"2018-08-17 09:21:14",0,72447656,2011613912,2011613127
301,0.83198311,0.08412791,"2018-08-17 09:21:14",1,72447662,2011613912,2011613945
302,0.02078689,0.08412797,"2018-08-17 09:21:16",0,72447667,2011613912,2010215451
303,0.3315027,0.08412797,"2018-08-17 09:22:07",0,72447775,2011617292,2010215451
304,0.374608,0.08438348,"2018-08-17 09:23:12",0,72447861,2011621380,2011617381
305,0.51925366,0.08421192,"2018-08-17 09:23:46",1,72447912,2011623291,2011623366
306,0.01425837,0.08430435,"2018-08-17 09:26:22",1,72448215,2011634167,2011634177
307,0.48474144,0.08461293,"2018-08-17 09:26:44",0,72448242,2011635435,1998468489
308,0.1004,0.08461293,"2018-08-17 09:26:46",1,72448246,2011635435,2011635522
309,0.443,0.08461293,"2018-08-17 09:27:03",1,72448274,2011635435,2011636706
310,2.25,0.08461293,"2018-08-17 09:27:07",1,72448281,2011635435,2011637011
311,0.721,0.08461293,"2018-08-17 09:27:07",1,72448283,2011635435,2011637050
312,0.00085856,0.08461293,"2018-08-17 09:27:20",1,72448296,2011635435,2011638068
313,0.01342968,0.08400067,"2018-08-17 09:33:51",1,72448918,2011663658,2011663662
314,1.02131991,0.08379785,"2018-08-17 09:37:41",1,72449244,2011678830,2011678847
315,0.01490972,0.08392088,"2018-08-17 10:04:47",1,72451155,2011778495,2011778542
316,0.18422211,0.08440257,"2018-08-17 10:15:12",0,72452090,2011819320,2011708198
317,0.15665788,0.08461323,"2018-08-17 10:19:44",0,72452861,2011840128,2011759482
318,0.21663632,0.0848243,"2018-08-17 10:21:05",0,72452996,2011846520,2011648905
319,0.01687,0.08471644,"2018-08-17 10:22:41",1,72453081,2011853002,2011853017
320,0.04836,0.08471689,"2018-08-17 10:23:03",1,72453114,2011855066,2011855130
321,0.0364,0.08420025,"2018-08-17 10:27:14",1,72454203,2011880300,2011880689
322,0.07686,0.08420017,"2018-08-17 10:27:19",1,72454210,2011879530,2011881202
